Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:7:16,999,255,10,LED ON,255,0.0,3,3663,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,1,0
2023/9/11 (Monday) 15:7:19,999,255,10,LED ON,255,0.0,6,6781,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,8,17,11,41,0
2023/9/11 (Monday) 15:7:22,999,255,10,LED ON,255,0.0,9,9904,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,8,17,11,42,0
2023/9/11 (Monday) 15:7:25,999,255,10,LED ON,255,0.0,13,13024,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,7,19,9,41,0
2023/9/11 (Monday) 15:7:29,999,255,10,LED ON,255,0.0,16,16142,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,5,17,12,42,0
2023/9/11 (Monday) 15:7:32,999,255,10,LED ON,255,0.0,19,19264,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,9,16,11,38,0
2023/9/11 (Monday) 15:7:35,999,255,10,LED ON,255,0.0,22,22382,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,9,17,10,41,0
2023/9/11 (Monday) 15:7:38,999,255,10,LED ON,255,0.0,25,25501,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,9,17,7,39,0
2023/9/11 (Monday) 15:7:41,999,255,10,LED ON,255,0.0,28,28623,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,9,18,11,44,0
2023/9/11 (Monday) 15:7:44,999,255,10,LED ON,255,0.0,31,31741,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,8,17,12,42,0
2023/9/11 (Monday) 15:7:47,999,255,10,LED ON,255,0.0,34,34857,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,8,18,10,41,0
2023/9/11 (Monday) 15:7:50,999,255,10,LED ON,255,0.0,37,37974,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,6,17,9,43,0
2023/9/11 (Monday) 15:7:53,999,255,10,LED ON,255,0.0,41,41096,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,7,18,9,42,0
2023/9/11 (Monday) 15:7:57,999,255,10,LED ON,255,0.0,44,44212,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,7,18,11,40,0
2023/9/11 (Monday) 15:8:0,999,255,10,LED ON,255,0.0,47,47324,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,11,19,9,38,0
2023/9/11 (Monday) 15:8:3,999,255,10,LED ON,255,0.0,50,50442,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,8,16,10,39,0
2023/9/11 (Monday) 15:8:6,999,255,10,LED ON,255,0.0,53,53555,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,5,17,11,40,0
2023/9/11 (Monday) 15:8:9,999,255,10,LED ON,255,0.0,56,56670,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,8,18,9,44,0
2023/9/11 (Monday) 15:8:12,999,255,10,LED ON,255,0.0,59,59785,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,8,17,12,42,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:9:51,999,255,10,LED ON,255,0.25,3,3416,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,2,0
2023/9/11 (Monday) 15:9:54,999,255,10,LED ON,255,0.25,6,6534,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,14,24,16,50,0
2023/9/11 (Monday) 15:9:57,999,255,10,LED ON,255,0.25,9,9656,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,13,26,16,53,0
2023/9/11 (Monday) 15:10:0,999,255,10,LED ON,255,0.25,12,12774,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,15,26,16,50,0
2023/9/11 (Monday) 15:10:3,999,255,10,LED ON,255,0.25,15,15892,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,13,23,16,50,0
2023/9/11 (Monday) 15:10:6,999,255,10,LED ON,255,0.25,19,19012,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,26,16,52,0
2023/9/11 (Monday) 15:10:10,999,255,10,LED ON,255,0.25,22,22129,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,26,15,50,0
2023/9/11 (Monday) 15:10:13,999,255,10,LED ON,255,0.25,25,25246,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,15,27,16,53,0
2023/9/11 (Monday) 15:10:16,999,255,10,LED ON,255,0.25,28,28368,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,26,16,54,0
2023/9/11 (Monday) 15:10:19,999,255,10,LED ON,255,0.25,31,31483,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,14,24,14,52,0
2023/9/11 (Monday) 15:10:22,999,255,10,LED ON,255,0.25,34,34597,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,14,23,15,51,0
2023/9/11 (Monday) 15:10:25,999,255,10,LED ON,255,0.25,37,37712,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,13,27,17,51,0
2023/9/11 (Monday) 15:10:28,999,255,10,LED ON,255,0.25,40,40827,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,14,26,17,52,0
2023/9/11 (Monday) 15:10:31,999,255,10,LED ON,255,0.25,43,43942,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,27,15,53,0
2023/9/11 (Monday) 15:10:34,999,255,10,LED ON,255,0.25,47,47057,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,15,26,16,52,0
2023/9/11 (Monday) 15:10:38,999,255,10,LED ON,255,0.25,50,50173,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,14,24,16,51,0
2023/9/11 (Monday) 15:10:41,999,255,10,LED ON,255,0.25,53,53287,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,27,16,49,0
2023/9/11 (Monday) 15:10:44,999,255,10,LED ON,255,0.25,56,56400,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,16,27,16,51,0
2023/9/11 (Monday) 15:10:47,999,255,10,LED ON,255,0.25,59,59515,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,25,16,51,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:12:52,999,255,10,LED ON,255,0.50,3,3412,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,0,0
2023/9/11 (Monday) 15:12:55,999,255,10,LED ON,255,0.50,6,6535,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,19,9,41,0
2023/9/11 (Monday) 15:12:58,999,255,10,LED ON,255,0.50,9,9652,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,21,10,45,0
2023/9/11 (Monday) 15:13:1,999,255,10,LED ON,255,0.50,12,12768,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,22,10,44,0
2023/9/11 (Monday) 15:13:4,999,255,10,LED ON,255,0.50,15,15891,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,21,6,43,0
2023/9/11 (Monday) 15:13:7,999,255,10,LED ON,255,0.50,19,19007,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,23,8,41,0
2023/9/11 (Monday) 15:13:10,999,255,10,LED ON,255,0.50,22,22125,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,13,21,10,42,0
2023/9/11 (Monday) 15:13:14,999,255,10,LED ON,255,0.50,25,25246,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,22,9,44,0
2023/9/11 (Monday) 15:13:17,999,255,10,LED ON,255,0.50,28,28362,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,13,22,7,46,0
2023/9/11 (Monday) 15:13:20,999,255,10,LED ON,255,0.50,31,31476,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,20,9,42,0
2023/9/11 (Monday) 15:13:23,999,255,10,LED ON,255,0.50,34,34593,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,20,9,43,0
2023/9/11 (Monday) 15:13:26,999,255,10,LED ON,255,0.50,37,37705,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,15,21,9,43,0
2023/9/11 (Monday) 15:13:29,999,255,10,LED ON,255,0.50,40,40819,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,11,22,8,45,0
2023/9/11 (Monday) 15:13:32,999,255,10,LED ON,255,0.50,43,43934,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,13,21,7,46,0
2023/9/11 (Monday) 15:13:35,999,255,10,LED ON,255,0.50,47,47049,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,14,20,9,42,0
2023/9/11 (Monday) 15:13:38,999,255,10,LED ON,255,0.50,50,50164,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,22,9,42,0
2023/9/11 (Monday) 15:13:42,999,255,10,LED ON,255,0.50,53,53279,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,22,10,47,0
2023/9/11 (Monday) 15:13:45,999,255,10,LED ON,255,0.50,56,56393,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,12,21,10,47,0
2023/9/11 (Monday) 15:13:48,999,255,10,LED ON,255,0.50,59,59508,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,14,19,8,43,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 15:14:22,999,255,10,LED ON,255,0.75,3,3415,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,0,0
2023/9/11 (Monday) 15:14:25,999,255,10,LED ON,255,0.75,6,6532,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,22,35,19,57,0
2023/9/11 (Monday) 15:14:28,999,255,10,LED ON,255,0.75,9,9650,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,23,35,19,56,0
2023/9/11 (Monday) 15:14:32,999,255,10,LED ON,255,0.75,12,12772,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,21,35,20,58,0
2023/9/11 (Monday) 15:14:35,999,255,10,LED ON,255,0.75,15,15888,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,22,34,18,58,0
2023/9/11 (Monday) 15:14:38,999,255,10,LED ON,255,0.75,19,19005,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,3,21,33,19,58,0
2023/9/11 (Monday) 15:14:41,999,255,10,LED ON,255,0.75,22,22126,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,23,35,20,57,0
2023/9/11 (Monday) 15:14:44,999,255,10,LED ON,255,0.75,25,25243,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,2,23,36,18,60,0
2023/9/11 (Monday) 15:14:47,999,255,10,LED ON,255,0.75,28,28361,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,23,35,19,61,0
2023/9/11 (Monday) 15:14:50,999,255,10,LED ON,255,0.75,31,31478,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,2,22,34,17,59,0
2023/9/11 (Monday) 15:14:53,999,255,10,LED ON,255,0.75,34,34591,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,22,34,19,59,0
2023/9/11 (Monday) 15:14:56,999,255,10,LED ON,255,0.75,37,37704,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,24,36,19,57,0
2023/9/11 (Monday) 15:15:0,999,255,10,LED ON,255,0.75,40,40818,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,21,36,20,58,0
2023/9/11 (Monday) 15:15:3,999,255,10,LED ON,255,0.75,43,43932,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,23,34,19,57,0
2023/9/11 (Monday) 15:15:6,999,255,10,LED ON,255,0.75,47,47045,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,21,34,20,55,0
2023/9/11 (Monday) 15:15:9,999,255,10,LED ON,255,0.75,50,50156,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,22,33,19,57,0
2023/9/11 (Monday) 15:15:12,999,255,10,LED ON,255,0.75,53,53270,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,3,23,35,20,58,0
