Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 13:1:43,599,119,9,LED ON,255,0.25,60,60227,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,4,9,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 13:2:25,599,119,9,LED ON,255,0.50,1,1361,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,1,0
2023/9/11 (Monday) 13:2:26,599,119,9,LED ON,255,0.50,2,2436,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:2:27,599,119,9,LED ON,255,0.50,3,3507,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,4,2,7,0
2023/9/11 (Monday) 13:2:28,599,119,9,LED ON,255,0.50,4,4575,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,4,2,8,0
2023/9/11 (Monday) 13:2:29,599,119,9,LED ON,255,0.50,5,5644,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:2:30,599,119,9,LED ON,255,0.50,6,6709,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:2:31,599,119,9,LED ON,255,0.50,7,7775,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:2:32,599,119,9,LED ON,255,0.50,8,8841,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:2:33,599,119,9,LED ON,255,0.50,9,9910,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:34,599,119,9,LED ON,255,0.50,10,10976,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,4,2,8,0
2023/9/11 (Monday) 13:2:36,599,119,9,LED ON,255,0.50,12,12042,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,3,2,8,0
2023/9/11 (Monday) 13:2:37,599,119,9,LED ON,255,0.50,13,13111,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:2:38,599,119,9,LED ON,255,0.50,14,14177,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,4,3,7,0
2023/9/11 (Monday) 13:2:39,599,119,9,LED ON,255,0.50,15,15244,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:40,599,119,9,LED ON,255,0.50,16,16311,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:41,599,119,9,LED ON,255,0.50,17,17377,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,3,8,0
2023/9/11 (Monday) 13:2:42,599,119,9,LED ON,255,0.50,18,18443,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,2,1,7,0
2023/9/11 (Monday) 13:2:43,599,119,9,LED ON,255,0.50,19,19510,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:2:44,599,119,9,LED ON,255,0.50,20,20577,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,2,8,0
2023/9/11 (Monday) 13:2:45,599,119,9,LED ON,255,0.50,21,21642,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:2:46,599,119,9,LED ON,255,0.50,22,22707,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,3,8,0
2023/9/11 (Monday) 13:2:47,599,119,9,LED ON,255,0.50,23,23775,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,8,0
2023/9/11 (Monday) 13:2:48,599,119,9,LED ON,255,0.50,24,24841,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:49,599,119,9,LED ON,255,0.50,25,25907,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,3,8,0
2023/9/11 (Monday) 13:2:50,599,119,9,LED ON,255,0.50,26,26977,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:52,599,119,9,LED ON,255,0.50,28,28043,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:53,599,119,9,LED ON,255,0.50,29,29108,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:2:54,599,119,9,LED ON,255,0.50,30,30176,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:2:55,599,119,9,LED ON,255,0.50,31,31246,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,3,8,0
2023/9/11 (Monday) 13:2:56,599,119,9,LED ON,255,0.50,32,32312,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:57,599,119,9,LED ON,255,0.50,33,33379,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,3,8,0
2023/9/11 (Monday) 13:2:58,599,119,9,LED ON,255,0.50,34,34447,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:2:59,599,119,9,LED ON,255,0.50,35,35513,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,4,2,8,0
2023/9/11 (Monday) 13:3:0,599,119,9,LED ON,255,0.50,36,36579,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:3:1,599,119,9,LED ON,255,0.50,37,37645,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:3:2,599,119,9,LED ON,255,0.50,38,38712,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,3,2,8,0
2023/9/11 (Monday) 13:3:3,599,119,9,LED ON,255,0.50,39,39777,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,4,2,8,0
2023/9/11 (Monday) 13:3:4,599,119,9,LED ON,255,0.50,40,40844,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,1,8,0
2023/9/11 (Monday) 13:3:5,599,119,9,LED ON,255,0.50,41,41911,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,3,8,0
2023/9/11 (Monday) 13:3:6,599,119,9,LED ON,255,0.50,42,42976,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,7,0
2023/9/11 (Monday) 13:3:8,599,119,9,LED ON,255,0.50,44,44046,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,4,3,8,0
2023/9/11 (Monday) 13:3:9,599,119,9,LED ON,255,0.50,45,45114,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:3:10,599,119,9,LED ON,255,0.50,46,46179,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,3,2,8,0
2023/9/11 (Monday) 13:3:11,599,119,9,LED ON,255,0.50,47,47245,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,3,8,0
2023/9/11 (Monday) 13:3:12,599,119,9,LED ON,255,0.50,48,48314,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:3:13,599,119,9,LED ON,255,0.50,49,49381,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,3,2,8,0
2023/9/11 (Monday) 13:3:14,599,119,9,LED ON,255,0.50,50,50446,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,3,2,7,0
2023/9/11 (Monday) 13:3:15,599,119,9,LED ON,255,0.50,51,51516,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,3,2,8,0
2023/9/11 (Monday) 13:3:16,599,119,9,LED ON,255,0.50,52,52582,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:3:17,599,119,9,LED ON,255,0.50,53,53649,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,3,8,0
2023/9/11 (Monday) 13:3:18,599,119,9,LED ON,255,0.50,54,54716,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,1,3,2,8,0
2023/9/11 (Monday) 13:3:19,599,119,9,LED ON,255,0.50,55,55782,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:3:20,599,119,9,LED ON,255,0.50,56,56849,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:3:21,599,119,9,LED ON,255,0.50,57,57918,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,2,8,0
2023/9/11 (Monday) 13:3:22,599,119,9,LED ON,255,0.50,58,58983,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,3,1,8,0
2023/9/11 (Monday) 13:3:24,599,119,9,LED ON,255,0.50,60,60049,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,2,4,2,8,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 13:3:55,599,119,9,LED ON,255,0.75,1,1364,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,0,0
2023/9/11 (Monday) 13:3:56,599,119,9,LED ON,255,0.75,2,2433,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,4,6,3,9,0
2023/9/11 (Monday) 13:3:57,599,119,9,LED ON,255,0.75,3,3502,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:3:58,599,119,9,LED ON,255,0.75,4,4566,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,6,1,10,0
2023/9/11 (Monday) 13:3:59,599,119,9,LED ON,255,0.75,5,5633,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:0,599,119,9,LED ON,255,0.75,6,6699,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,9,0
2023/9/11 (Monday) 13:4:1,599,119,9,LED ON,255,0.75,7,7767,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,9,0
2023/9/11 (Monday) 13:4:2,599,119,9,LED ON,255,0.75,8,8833,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,9,0
2023/9/11 (Monday) 13:4:3,599,119,9,LED ON,255,0.75,9,9900,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:4,599,119,9,LED ON,255,0.75,10,10970,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,9,0
2023/9/11 (Monday) 13:4:5,599,119,9,LED ON,255,0.75,12,12036,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:7,599,119,9,LED ON,255,0.75,13,13102,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,4,5,3,9,0
2023/9/11 (Monday) 13:4:8,599,119,9,LED ON,255,0.75,14,14169,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,10,0
2023/9/11 (Monday) 13:4:9,599,119,9,LED ON,255,0.75,15,15235,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,9,0
2023/9/11 (Monday) 13:4:10,599,119,9,LED ON,255,0.75,16,16300,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,4,5,3,9,0
2023/9/11 (Monday) 13:4:11,599,119,9,LED ON,255,0.75,17,17370,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:12,599,119,9,LED ON,255,0.75,18,18435,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,9,0
2023/9/11 (Monday) 13:4:13,599,119,9,LED ON,255,0.75,19,19500,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,9,0
2023/9/11 (Monday) 13:4:14,599,119,9,LED ON,255,0.75,20,20565,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:15,599,119,9,LED ON,255,0.75,21,21631,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,9,0
2023/9/11 (Monday) 13:4:16,599,119,9,LED ON,255,0.75,22,22697,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,9,0
2023/9/11 (Monday) 13:4:17,599,119,9,LED ON,255,0.75,23,23763,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,3,9,0
2023/9/11 (Monday) 13:4:18,599,119,9,LED ON,255,0.75,24,24831,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,9,0
2023/9/11 (Monday) 13:4:19,599,119,9,LED ON,255,0.75,25,25898,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,9,0
2023/9/11 (Monday) 13:4:20,599,119,9,LED ON,255,0.75,26,26964,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,2,4,2,9,0
2023/9/11 (Monday) 13:4:21,599,119,9,LED ON,255,0.75,28,28033,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,2,9,0
2023/9/11 (Monday) 13:4:23,599,119,9,LED ON,255,0.75,29,29099,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,9,0
2023/9/11 (Monday) 13:4:24,599,119,9,LED ON,255,0.75,30,30165,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,4,5,3,9,0
2023/9/11 (Monday) 13:4:25,599,119,9,LED ON,255,0.75,31,31233,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:26,599,119,9,LED ON,255,0.75,32,32299,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:27,599,119,9,LED ON,255,0.75,33,33364,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,9,0
2023/9/11 (Monday) 13:4:28,599,119,9,LED ON,255,0.75,34,34431,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,9,0
2023/9/11 (Monday) 13:4:29,599,119,9,LED ON,255,0.75,35,35499,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:30,599,119,9,LED ON,255,0.75,36,36567,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:31,599,119,9,LED ON,255,0.75,37,37634,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,9,0
2023/9/11 (Monday) 13:4:32,599,119,9,LED ON,255,0.75,38,38701,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,9,0
2023/9/11 (Monday) 13:4:33,599,119,9,LED ON,255,0.75,39,39767,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,4,5,3,9,0
2023/9/11 (Monday) 13:4:34,599,119,9,LED ON,255,0.75,40,40833,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:35,599,119,9,LED ON,255,0.75,41,41902,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,9,0
2023/9/11 (Monday) 13:4:36,599,119,9,LED ON,255,0.75,42,42969,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,2,9,0
2023/9/11 (Monday) 13:4:37,599,119,9,LED ON,255,0.75,44,44035,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,4,5,3,9,0
2023/9/11 (Monday) 13:4:39,599,119,9,LED ON,255,0.75,45,45100,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,3,4,2,9,0
2023/9/11 (Monday) 13:4:40,599,119,9,LED ON,255,0.75,46,46169,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,1,2,4,2,9,0
2023/9/11 (Monday) 13:4:41,599,119,9,LED ON,255,0.75,47,47235,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,5,3,9,0
2023/9/11 (Monday) 13:4:42,599,119,9,LED ON,255,0.75,48,48302,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,9,0
2023/9/11 (Monday) 13:4:43,599,119,9,LED ON,255,0.75,49,49367,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,2,9,0
2023/9/11 (Monday) 13:4:44,599,119,9,LED ON,255,0.75,50,50434,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,9,0
2023/9/11 (Monday) 13:4:45,599,119,9,LED ON,255,0.75,51,51500,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,6,2,9,0
2023/9/11 (Monday) 13:4:46,599,119,9,LED ON,255,0.75,52,52570,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,6,3,9,0
2023/9/11 (Monday) 13:4:47,599,119,9,LED ON,255,0.75,53,53635,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,4,6,2,9,0
2023/9/11 (Monday) 13:4:48,599,119,9,LED ON,255,0.75,54,54700,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,2,4,2,8,0
2023/9/11 (Monday) 13:4:49,599,119,9,LED ON,255,0.75,55,55770,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:50,599,119,9,LED ON,255,0.75,56,56836,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,5,3,9,0
2023/9/11 (Monday) 13:4:51,599,119,9,LED ON,255,0.75,57,57902,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,2,9,0
2023/9/11 (Monday) 13:4:52,599,119,9,LED ON,255,0.75,58,58968,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,3,4,3,9,0
