Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 16:18:18,999,255,10,LED ON,255,4.0,37,37702,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,13,85,100,51,133,0
2023/9/11 (Monday) 16:18:21,999,255,10,LED ON,255,4.0,40,40815,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,12,85,104,49,133,0
2023/9/11 (Monday) 16:18:25,999,255,10,LED ON,255,4.0,43,43928,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,10,83,100,50,130,0
2023/9/11 (Monday) 16:18:28,999,255,10,LED ON,255,4.0,47,47043,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,11,82,98,49,132,0
2023/9/11 (Monday) 16:18:31,999,255,10,LED ON,255,4.0,50,50157,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,12,83,102,51,134,0
2023/9/11 (Monday) 16:18:34,999,255,10,LED ON,255,4.0,53,53270,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,11,83,102,51,133,0
2023/9/11 (Monday) 16:18:37,999,255,10,LED ON,255,4.0,56,56385,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,12,85,103,47,134,0
2023/9/11 (Monday) 16:18:40,999,255,10,LED ON,255,4.0,59,59499,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,11,85,101,50,130,0
2023/9/11 (Monday) 16:18:43,999,255,10,LED ON,255,4.0,62,62612,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,12,83,100,50,131,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 16:19:15,999,255,10,LED ON,255,6.0,3,3417,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,0,0
2023/9/11 (Monday) 16:19:18,999,255,10,LED ON,255,6.0,6,6536,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,108,121,56,151,0
2023/9/11 (Monday) 16:19:22,999,255,10,LED ON,255,6.0,9,9658,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,107,123,55,153,0
2023/9/11 (Monday) 16:19:25,999,255,10,LED ON,255,6.0,12,12776,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,16,106,124,55,155,0
2023/9/11 (Monday) 16:19:28,999,255,10,LED ON,255,6.0,15,15895,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,106,122,54,152,3
2023/9/11 (Monday) 16:19:31,999,255,10,LED ON,255,6.0,19,19018,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,18,104,122,54,153,0
2023/9/11 (Monday) 16:19:34,999,255,10,LED ON,255,6.0,22,22134,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,17,106,123,54,151,0
2023/9/11 (Monday) 16:19:37,999,255,10,LED ON,255,6.0,25,25252,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,14,107,123,51,152,0
2023/9/11 (Monday) 16:19:40,999,255,10,LED ON,255,6.0,28,28374,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,16,105,123,55,151,0
2023/9/11 (Monday) 16:19:43,999,255,10,LED ON,255,6.0,31,31488,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,18,107,123,56,151,0
2023/9/11 (Monday) 16:19:47,999,255,10,LED ON,255,6.0,34,34603,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,17,108,120,55,150,0
2023/9/11 (Monday) 16:19:50,999,255,10,LED ON,255,6.0,37,37724,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,106,122,54,151,0
2023/9/11 (Monday) 16:19:53,999,255,10,LED ON,255,6.0,40,40839,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,105,122,52,151,0
2023/9/11 (Monday) 16:19:56,999,255,10,LED ON,255,6.0,43,43954,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,18,107,122,55,149,0
2023/9/11 (Monday) 16:19:59,999,255,10,LED ON,255,6.0,47,47071,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,17,107,121,55,150,0
2023/9/11 (Monday) 16:20:2,999,255,10,LED ON,255,6.0,50,50185,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,16,106,120,55,150,0
2023/9/11 (Monday) 16:20:5,999,255,10,LED ON,255,6.0,53,53299,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,106,121,54,149,0
2023/9/11 (Monday) 16:20:8,999,255,10,LED ON,255,6.0,56,56414,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,106,125,52,151,0
2023/9/11 (Monday) 16:20:11,999,255,10,LED ON,255,6.0,59,59530,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,15,106,121,55,150,0
2023/9/11 (Monday) 16:20:15,999,255,10,LED ON,255,6.0,62,62645,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,18,104,119,56,151,0
Date and Time,ASTEP,ATIME,GAIN,LED Status,LED Intensity,Test,Milliseconds,Seconds,Type,F1 (Basic),F2 (Basic),F3 (Basic),F4 (Basic),F5 (Basic),F6 (Basic),F7 (Basic),F8 (Basic),Clear (Basic),NIR (Basic),Type,F1 (Raw),F2 (Raw),F3 (Raw),F4 (Raw),F5 (Raw),F6 (Raw),F7 (Raw),F8 (Raw),Clear (Raw),NIR (Raw)
2023/9/11 (Monday) 16:20:47,999,255,10,LED ON,255,8.0,3,3416,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,0,0,0,0,2,0
2023/9/11 (Monday) 16:20:50,999,255,10,LED ON,255,8.0,6,6535,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,20,134,152,68,183,0
2023/9/11 (Monday) 16:20:53,999,255,10,LED ON,255,8.0,9,9656,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,19,135,155,66,180,0
2023/9/11 (Monday) 16:20:56,999,255,10,LED ON,255,8.0,12,12773,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,20,133,155,68,184,0
2023/9/11 (Monday) 16:20:59,999,255,10,LED ON,255,8.0,15,15891,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,19,133,151,67,183,0
2023/9/11 (Monday) 16:21:3,999,255,10,LED ON,255,8.0,19,19014,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,21,132,150,67,179,0
2023/9/11 (Monday) 16:21:6,999,255,10,LED ON,255,8.0,22,22132,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,23,130,151,68,181,0
2023/9/11 (Monday) 16:21:9,999,255,10,LED ON,255,8.0,25,25249,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,23,135,153,67,182,0
2023/9/11 (Monday) 16:21:12,999,255,10,LED ON,255,8.0,28,28369,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,19,133,151,67,183,0
2023/9/11 (Monday) 16:21:15,999,255,10,LED ON,255,8.0,31,31482,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,22,133,151,68,181,0
2023/9/11 (Monday) 16:21:18,999,255,10,LED ON,255,8.0,34,34597,BASIC COUNTS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RAW VALUES,0,0,0,0,20,135,150,66,181,0
