Time,Seconds, Milliseconds,IR,Full,Visible,Lux,LED Status,LED Intensity,Test
2023/7/30 (Sunday) 12:38:45,46,46435,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,46,46738,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,47,47040,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,47,47342,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,47,47644,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,47,47946,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,48,48249,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,48,48552,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,48,48854,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,49,49157,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,49,49459,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,49,49761,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:45,50,50063,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,50,50467,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,50,50771,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,51,51074,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,51,51376,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,51,51678,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,51,51980,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,52,52282,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,52,52585,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,52,52888,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,53,53191,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,53,53493,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,53,53795,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,54,54097,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,54,54399,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,54,54702,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,55,55005,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,55,55307,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,55,55610,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,55,55912,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:51,56,56214,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,56,56618,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,56,56920,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,57,57224,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,57,57526,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,57,57828,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,58,58130,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,58,58432,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,58,58734,1,8,7,1.00,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,59,59036,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,59,59340,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,59,59642,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,59,59945,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,60,60247,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,60,60549,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,60,60851,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,61,61153,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,61,61457,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,61,61759,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,62,62061,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:38:57,62,62364,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:39:3,62,62767,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:39:3,63,63070,2,8,6,0.73,LED OFF,0,DI Water Dark
2023/7/30 (Sunday) 12:39:3,63,63372,2,8,6,0.73,LED OFF,0,DI Water Dark
Time,Seconds, Milliseconds,IR,Full,Visible,Lux,LED Status,LED Intensity,Test
2023/7/30 (Sunday) 12:39:18,1,1266,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,1,1568,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,1,1871,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,2,2173,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,2,2475,3,18,15,2.04,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,2,2777,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,3,3081,3,18,15,2.04,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,3,3383,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,3,3686,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,3,3988,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,4,4290,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,4,4593,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,4,4896,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,5,5198,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,5,5500,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,5,5802,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,6,6106,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,6,6408,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,6,6711,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:18,7,7014,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,7,7418,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,7,7720,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,8,8023,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,8,8325,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,8,8627,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,8,8929,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,9,9233,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,9,9535,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,9,9838,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,10,10140,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,10,10442,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,10,10744,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,11,11047,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,11,11350,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,11,11652,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,11,11954,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,12,12257,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,12,12559,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,12,12861,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:24,13,13164,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,13,13571,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,13,13873,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,14,14175,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,14,14477,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,14,14780,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,15,15082,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,15,15385,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,15,15688,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,15,15990,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,16,16292,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,16,16594,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,16,16897,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,17,17199,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,17,17502,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,17,17805,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,18,18107,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,18,18410,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,18,18712,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,19,19014,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:30,19,19318,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,19,19722,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,20,20024,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,20,20326,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,20,20628,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,20,20930,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,21,21233,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,21,21536,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,21,21839,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,22,22141,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,22,22443,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,22,22745,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,23,23047,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,23,23350,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,23,23654,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,23,23956,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,24,24258,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,24,24561,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,24,24863,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,25,25165,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:36,25,25469,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,25,25873,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,26,26175,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,26,26477,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,26,26779,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,27,27082,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,27,27384,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,27,27687,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,27,27990,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,28,28292,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,28,28594,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,28,28896,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,29,29198,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,29,29500,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,29,29803,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,30,30105,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,30,30408,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,30,30710,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,31,31012,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,31,31314,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:42,31,31617,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,32,32021,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,32,32323,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,32,32627,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,32,32929,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,33,33231,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,33,33533,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,33,33837,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,34,34139,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,34,34442,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,34,34744,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,35,35046,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,35,35348,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,35,35651,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,35,35954,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,36,36256,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,36,36559,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,36,36861,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,37,37163,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,37,37465,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:48,37,37769,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,38,38172,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,38,38475,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,38,38777,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,39,39079,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,39,39381,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,39,39683,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,39,39987,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,40,40289,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,40,40591,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,40,40894,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,41,41196,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,41,41499,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,41,41803,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,42,42105,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,42,42407,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,42,42709,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,43,43011,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,43,43314,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,43,43616,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:39:55,43,43920,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,44,44324,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,44,44626,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,44,44928,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,45,45302,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,45,45605,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,45,45907,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,46,46211,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,46,46513,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,46,46815,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,47,47118,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,47,47420,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,47,47722,4,19,15,1.93,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,48,48024,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,48,48328,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,48,48630,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,48,48933,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,49,49235,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,49,49537,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,49,49840,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:1,50,50143,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,50,50547,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,50,50849,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,51,51151,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,51,51454,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,51,51756,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,52,52058,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,52,52362,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,52,52664,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,52,52967,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,53,53269,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,53,53571,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,53,53873,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,54,54176,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,54,54480,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,54,54782,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,55,55084,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,55,55387,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,55,55689,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,55,55991,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:7,56,56293,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,56,56699,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,57,57001,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,57,57303,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,57,57606,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,57,57908,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,58,58210,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,58,58514,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,58,58816,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,59,59118,4,19,15,1.93,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,59,59421,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,59,59723,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,60,60025,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,60,60327,3,20,17,2.36,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,60,60631,3,19,16,2.20,LED ON,255,DI Water Light
2023/7/30 (Sunday) 12:40:13,60,60933,3,20,17,2.36,LED ON,255,DI Water Light
Time,Seconds, Milliseconds,IR,Full,Visible,Lux,LED Status,LED Intensity,Test
2023/7/30 (Sunday) 12:41:1,1,1267,8,43,35,4.65,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,1,1569,8,43,35,4.65,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,1,1871,8,43,35,4.65,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,2,2174,8,43,35,4.65,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,2,2476,8,43,35,4.65,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,2,2778,8,44,36,4.81,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,3,3080,8,44,36,4.81,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,3,3383,8,44,36,4.81,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,3,3685,8,44,36,4.81,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,3,3988,8,45,37,4.96,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,4,4290,8,45,37,4.96,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,4,4592,8,45,37,4.96,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,4,4894,8,45,37,4.96,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,5,5196,8,46,38,5.12,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,5,5499,9,46,37,4.86,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,5,5803,9,47,38,5.01,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,6,6105,9,46,37,4.86,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,6,6407,9,47,38,5.01,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,6,6710,9,47,38,5.01,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:1,7,7012,9,47,38,5.01,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,7,7416,9,48,39,5.17,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,7,7718,9,48,39,5.17,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,8,8021,9,48,39,5.17,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,8,8324,9,49,40,5.33,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,8,8626,9,50,41,5.49,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,8,8928,9,51,42,5.64,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,9,9230,10,51,41,5.38,LED ON,255,6.5 mg/L
2023/7/30 (Sunday) 12:41:7,9,9532,10,51,41,5.38,LED ON,255,6.5 mg/L
